# Time (MET) Delta_Time Flux(ph cm-2 s-1) Delta_Flux Index Delta_Index TS Npred
242524469.973	604468.973	1.15826080407e-07	2.26712585236e-08	-2.0	0.0	82.02484008	72.7746525617
243733407.919	604468.9735	1.43099423678e-07	2.19438409682e-08	-2.0	0.0	162.634057315	103.793031276
244942345.866	604468.973	2.4787279369e-07	2.77771364384e-08	-2.0	0.0	328.663930727	169.536411562
246151283.812	604468.973	2.15029537069e-07	2.90849922195e-08	-2.0	0.0	236.561905519	120.649281415
247360221.758	604468.9735	1.67542356317e-07	2.45115709579e-08	-2.0	0.0	169.823111941	112.372565736
248569159.705	604468.973	8.98864035699e-08	1.83872384057e-08	-2.0	0.0	103.416754472	66.3639639597
249778097.651	604468.9735	7.90497606268e-08	1.79127495371e-08	-2.0	0.0	65.4452709724	52.4713745823
250987035.598	604468.973	1.29415869805e-07	2.39521233012e-08	-2.0	0.0	116.201134151	73.8743965061
252195973.544	604468.973	8.22725692024e-08	1.76439923525e-08	-2.0	0.0	83.8534092128	56.226734331
253404911.49	604468.9735	1.04072241544e-07	2.01989243903e-08	-2.0	0.0	89.5545454895	74.3974510853
254613849.437	604468.973	1.43090349442e-07	2.26610647085e-08	-2.0	0.0	160.26338029	90.5688427179
255822787.383	604468.973	7.40417315628e-08	1.79439533897e-08	-2.0	0.0	77.963507656	42.3652039145
257031725.33	604468.9735	6.94704679286e-08	1.57991166163e-08	-2.0	0.0	81.9518330502	49.4021609998
258240663.276	604468.973	6.8778899227e-08	1.97416912448e-08	-2.0	0.0	52.8631050289	32.8811549532
259449601.222	604468.973	1.27694060584e-07	2.25837589558e-08	-2.0	0.0	140.366041235	77.5689154327
260658539.169	604468.9735	1.07668357625e-07	2.15816433332e-08	-2.0	0.0	100.395496162	64.5104230065
261867477.115	604468.973	1.13654976962e-07	2.04468501648e-08	-2.0	0.0	124.967784292	80.5717743521
263076415.061	604468.973	1.05914959159e-07	2.12087636444e-08	-2.0	0.0	81.4297665698	69.8079647461
264285353.007	604468.9735	1.44085348121e-07	2.51249735998e-08	-2.0	0.0	133.342181477	80.6275096497
265494290.954	604468.973	1.51332915546e-07	2.36891446837e-08	-2.0	0.0	160.029251917	96.3423804513
266703228.9	604468.9735	8.18042596366e-08	1.87415789117e-08	-2.0	0.0	57.0507059086	59.2569299011
267912166.847	604468.973	1.30084631121e-07	2.13006567317e-08	-2.0	0.0	146.959169574	89.4621102535
269121104.793	604468.973	1.06849114036e-07	2.29138658933e-08	-2.0	0.0	71.9055571745	59.014985427
270330042.739	604468.9735	1.19337198961e-07	2.14467771978e-08	-2.0	0.0	124.51057346	76.0013106073
271538980.686	604468.973	1.55225973691e-07	2.1073529514e-08	-2.0	0.0	230.233701701	121.197000901
272747918.632	604468.973	1.74288388334e-07	2.55501565887e-08	-2.0	0.0	213.825370852	115.613271164
273956856.579	604468.9735	7.7768679274e-08	2.17011055347e-08	-2.0	0.0	45.3482134982	33.8072999401
275165794.525	604468.973	1.69830674678e-07	2.31737832633e-08	-2.0	0.0	202.51675455	125.71979342
276374732.471	604468.973	1.32442983933e-07	1.87300379063e-08	-2.0	0.0	222.98242492	117.052392385
277583670.418	604468.9735	1.9969569608e-07	2.6658509132e-08	-2.0	0.0	247.366089736	117.839773358
278792608.364	604468.973	1.37282779277e-07	2.89955960281e-08	-2.0	0.0	85.5418477813	59.419766676
280001546.311	604468.9735	1.07615646373e-07	1.83669930385e-08	-2.0	0.0	154.285176117	83.4889019541
281210484.257	604468.973	1.50607400277e-07	2.01904488114e-08	-2.0	0.0	218.565297255	136.056543891
282419422.203	604468.973	2.03126040862e-07	2.86077194425e-08	-2.0	0.0	218.508347515	108.969350426
283628360.15	604468.9735	4.57220599872e-08	1.79799980448e-08	-2.0	0.0	12.855957451	22.8649013377
284837298.096	604468.973	1.15061911304e-07	1.88961456872e-08	-2.0	0.0	138.256816478	96.919161525
286046236.042	604468.973	1.18630735107e-07	1.92623889075e-08	-2.0	0.0	149.361674019	98.902693869
287255173.988	604468.9735	5.55457479957e-08	1.90216212501e-08	-2.0	0.0	33.4337804434	27.4402160797
288464111.935	604468.973	8.1039725574e-08	1.91185881462e-08	-2.0	0.0	74.5581475299	46.5464136128
289673049.881	604468.973	8.03912355671e-08	1.49269487503e-08	-2.0	0.0	116.068745244	70.7066838056
290881987.827	604468.9735	4.22854167508e-08	1.30478480504e-08	-2.0	0.0	49.0715967066	33.3590629521
292090925.774	604468.973	8.32226234645e-08	2.56546511359e-08	-2.0	0.0	29.7230611391	33.1930445206
293299863.72	604468.973	1.10249749342e-07	2.18391227958e-08	-2.0	0.0	94.330048849	65.9855245817
294508801.666	604468.9735	1.00398412911e-07	1.77205902319e-08	-2.0	0.0	117.646304949	86.4318716909
295717739.613	604468.973	1.29795237425e-07	2.12851183708e-08	-2.0	0.0	142.211141669	91.4103620098
296926677.559	604468.9735	9.45826543499e-08	0.0	-2.0	0.0	8.25298959225	20.502868788
298135615.506	604468.973	4.21416106639e-08	1.45447886745e-08	-2.0	0.0	31.1461276433	28.6335736819
299344553.452	604468.973	4.01915542616e-08	1.20696425512e-08	-2.0	0.0	34.1927671035	37.4753973444
300553491.398	604468.9735	3.82901933792e-08	1.54533014151e-08	-2.0	0.0	18.7092513831	24.0376975214
301762429.345	604468.973	7.79107776856e-08	2.25961045064e-08	-2.0	0.0	43.3080869411	33.7687183671
302971367.291	604468.973	8.29385597329e-08	1.72484824334e-08	-2.0	0.0	73.1320131074	64.2296205471
